iter	Passed	Remaining
5528	373363	977201
5529	373428	977127
5530	373495	977057
5531	373566	977000
5532	373630	976921
5533	373698	976856
5534	373761	976776
5535	373827	976704
5536	373897	976644
5537	373964	976575
5538	374025	976491
5539	374093	976423
5540	374158	976351
5541	374227	976287
5542	374302	976239
5543	374370	976172
5544	374425	976073
5545	374493	976006
5546	374569	975960
5547	374639	975899
5548	374712	975847
5549	374777	975770
5550	374844	975704
5551	374913	975640
5552	374984	975580
5553	375046	975499
5554	375107	975414
5555	375177	975354
5556	375246	975290
5557	375313	975221
5558	375379	975150
5559	375444	975075
5560	375508	974999
5561	375579	974940
5562	375643	974862
5563	375704	974779
5564	375773	974714
5565	375835	974632
5566	375898	974554
5567	375957	974465
5568	376033	974419
5569	376099	974347
5570	376168	974283
5571	376235	974214
5572	376306	974156
5573	376377	974098
5574	376448	974040
5575	376515	973971
5576	376585	973909
5577	376658	973856
5578	376723	973780
5579	376782	973692
5580	376858	973646
5581	376927	973583
5582	377001	973532
5583	377064	973454
5584	377130	973381
5585	377201	973324
5586	377277	973276
5587	377336	973188
5588	377405	973124
5589	377469	973046
5590	377541	972991
5591	377610	972927
5592	377680	972867
5593	377746	972794
5594	377817	972735
5595	377890	972683
5596	377963	972630
5597	378027	972552
5598	378090	972475
5599	378156	972401
5600	378226	972341
5601	378293	972271
5602	378362	972209
5603	378431	972145
5604	378502	972087
5605	378560	971995
5606	378630	971933
5607	378702	971876
5608	378768	971804
5609	378837	971742
5610	378912	971692
5611	378981	971629
5612	379053	971574
5613	379119	971502
5614	379181	971420
5615	379246	971345
5616	379307	971262
5617	379381	971211
5618	379451	971149
5619	379509	971058
5620	379584	971009
5621	379645	970925
5622	379713	970858
5623	379781	970791
5624	379852	970735
5625	379922	970671
5626	379985	970592
5627	380050	970520
5628	380110	970432
5629	380175	970358
5630	380240	970284
5631	380311	970226
5632	380377	970154
5633	380450	970101
5634	380521	970042
5635	380588	969972
5636	380656	969908
5637	380729	969853
5638	380798	969790
5639	380868	969728
5640	380933	969653
5641	381007	969602
5642	381070	969524
5643	381136	969453
5644	381199	969374
5645	381262	969294
5646	381327	969221
5647	381397	969160
5648	381460	969080
5649	381530	969019
5650	381594	968943
5651	381663	968880
5652	381726	968800
5653	381793	968730
5654	381855	968649
5655	381921	968578
5656	381985	968502
5657	382051	968431
5658	382120	968367
5659	382185	968294
5660	382259	968241
5661	382330	968183
5662	382393	968105
5663	382457	968028
5664	382520	967948
5665	382589	967885
5666	382652	967807
5667	382717	967732
5668	382778	967647
5669	382845	967579
5670	382908	967501
5671	382973	967427
5672	383038	967352
5673	383097	967264
5674	383157	967177
5675	383226	967113
5676	383289	967035
5677	383354	966961
5678	383425	966902
5679	383498	966849
5680	383558	966762
5681	383625	966693
5682	383686	966608
5683	383749	966529
5684	383817	966465
5685	383886	966400
5686	383960	966348
5687	384034	966297
5688	384100	966225
5689	384167	966157
5690	384234	966088
5691	384301	966018
5692	384362	965935
5693	384420	965844
5694	384488	965777
5695	384551	965698
5696	384609	965608
5697	384680	965548
5698	384753	965496
5699	384815	965415
5700	384886	965355
5701	384955	965291
5702	385024	965227
5703	385093	965164
5704	385154	965081
5705	385221	965010
5706	385285	964935
5707	385347	964853
5708	385415	964787
5709	385484	964722
5710	385550	964652
5711	385622	964596
5712	385688	964524
5713	385756	964459
5714	385824	964392
5715	385891	964324
5716	385959	964256
5717	386027	964190
5718	386094	964121
5719	386166	964065
5720	386233	963996
5721	386306	963942
5722	386362	963847
5723	386431	963782
5724	386504	963729
5725	386572	963664
5726	386645	963608
5727	386717	963553
5728	386784	963485
5729	386855	963424
5730	386922	963356
5731	386989	963287
5732	387060	963229
5733	387129	963164
5734	387200	963107
5735	387273	963052
5736	387347	963001
5737	387420	962947
5738	387481	962862
5739	387542	962780
5740	387609	962709
5741	387670	962626
5742	387733	962547
5743	387795	962466
5744	387859	962390
5745	387927	962324
5746	387988	962241
5747	388060	962183
5748	388125	962110
5749	388193	962044
5750	388261	961977
5751	388332	961919
5752	388392	961833
5753	388460	961766
5754	388530	961706
5755	388598	961639
5756	388668	961579
5757	388732	961501
5758	388805	961447
5759	388869	961372
5760	388936	961303
5761	389004	961235
5762	389077	961184
5763	389145	961116
5764	389218	961063
5765	389284	960992
5766	389342	960899
5767	389413	960842
5768	389475	960760
5769	389541	960690
5770	389609	960623
5771	389670	960540
5772	389735	960464
5773	389798	960387
5774	389860	960304
5775	389917	960212
5776	389985	960146
5777	390045	960060
5778	390117	960002
5779	390185	959937
5780	390260	959887
5781	390321	959804
5782	390389	959739
5783	390456	959670
5784	390522	959599
5785	390592	959537
5786	390658	959464
5787	390715	959372
5788	390779	959296
5789	390853	959245
5790	390916	959166
5791	390985	959103
5792	391060	959054
5793	391130	958992
5794	391193	958914
5795	391257	958837
5796	391319	958757
5797	391392	958702
5798	391458	958630
5799	391517	958542
5800	391588	958483
5801	391654	958412
5802	391716	958332
5803	391778	958251
5804	391842	958174
5805	391912	958113
5806	391984	958057
5807	392048	957980
5808	392111	957903
5809	392173	957822
5810	392246	957766
5811	392311	957693
5812	392384	957638
5813	392458	957587
5814	392529	957528
5815	392597	957463
5816	392669	957406
5817	392741	957348
5818	392806	957276
5819	392867	957193
5820	392938	957134
5821	393001	957055
5822	393070	956991
5823	393141	956932
5824	393207	956861
5825	393281	956810
5826	393351	956748
5827	393417	956676
5828	393482	956604
5829	393548	956532
5830	393610	956451
5831	393677	956382
5832	393743	956312
5833	393809	956240
5834	393880	956181
5835	393946	956108
5836	394008	956029
5837	394078	955968
5838	394144	955896
5839	394214	955836
5840	394284	955774
5841	394348	955697
5842	394419	955637
5843	394486	955570
5844	394558	955512
5845	394623	955439
5846	394687	955364
5847	394757	955302
5848	394825	955236
5849	394891	955163
5850	394957	955092
5851	395022	955021
5852	395087	954946
5853	395153	954875
5854	395217	954799
5855	395279	954719
5856	395346	954649
5857	395411	954577
5858	395482	954516
5859	395553	954459
5860	395630	954413
5861	395703	954360
5862	395764	954277
5863	395832	954209
5864	395908	954163
5865	395977	954100
5866	396040	954019
5867	396107	953951
5868	396179	953894
5869	396240	953813
5870	396308	953744
5871	396377	953681
5872	396447	953620
5873	396520	953566
5874	396584	953490
5875	396651	953422
5876	396729	953379
5877	396798	953316
5878	396867	953251
5879	396936	953186
5880	397007	953127
5881	397075	953061
5882	397144	952998
5883	397208	952922
5884	397275	952852
5885	397345	952792
5886	397413	952726
5887	397484	952666
5888	397551	952597
5889	397621	952537
5890	397693	952479
5891	397753	952395
5892	397826	952338
5893	397884	952249
5894	397950	952178
5895	398026	952130
5896	398100	952078
5897	398162	951998
5898	398231	951934
5899	398303	951876
5900	398361	951787
5901	398427	951715
5902	398492	951643
5903	398556	951567
5904	398630	951514
5905	398703	951461
5906	398775	951403
5907	398841	951331
5908	398913	951275
5909	398976	951197
5910	399048	951141
5911	399113	951067
5912	399178	950995
5913	399238	950908
5914	399309	950850
5915	399379	950788
5916	399445	950716
5917	399509	950642
5918	399582	950585
5919	399653	950526
5920	399717	950452
5921	399786	950387
5922	399854	950320
5923	399915	950237
5924	399979	950163
5925	400045	950090
5926	400116	950031
5927	400185	949967
5928	400256	949908
5929	400324	949843
5930	400384	949758
5931	400445	949673
5932	400504	949585
5933	400576	949530
5934	400643	949460
5935	400713	949399
5936	400781	949332
5937	400850	949269
5938	400911	949185
5939	400986	949136
5940	401052	949064
5941	401122	949003
5942	401190	948938
5943	401260	948875
5944	401330	948815
5945	401399	948749
5946	401465	948678
5947	401529	948602
5948	401596	948535
5949	401664	948467
5950	401739	948419
5951	401800	948336
5952	401863	948257
5953	401930	948188
5954	402002	948132
5955	402077	948082
5956	402149	948025
5957	402219	947964
5958	402292	947909
5959	402355	947831
5960	402422	947760
5961	402483	947678
5962	402545	947597
5963	402609	947521
5964	402673	947447
5965	402737	947370
5966	402806	947307
5967	402872	947236
5968	402941	947173
5969	403002	947090
5970	403071	947025
5971	403137	946953
5972	403203	946884
5973	403271	946816
5974	403340	946753
5975	403407	946684
5976	403473	946614
5977	403543	946552
5978	403617	946499
5979	403682	946425
5980	403754	946368
5981	403823	946304
5982	403886	946227
5983	403952	946156
5984	404022	946094
5985	404095	946040
5986	404163	945972
5987	404224	945890
5988	404296	945834
5989	404366	945772
5990	404426	945687
5991	404494	945620
5992	404558	945543
5993	404626	945477
5994	404698	945422
5995	404765	945352
5996	404827	945272
5997	404894	945203
5998	404955	945120
5999	405017	945041
6000	405082	944966
6001	405149	944899
6002	405211	944817
6003	405284	944763
6004	405360	944715
6005	405432	944658
6006	405504	944602
6007	405570	944531
6008	405633	944452
6009	405706	944397
6010	405775	944334
6011	405841	944264
6012	405913	944206
6013	405977	944130
6014	406046	944065
6015	406115	944001
6016	406171	943909
6017	406243	943850
6018	406315	943794
6019	406386	943735
6020	406449	943657
6021	406521	943599
6022	406585	943524
6023	406656	943464
6024	406725	943400
6025	406789	943325
6026	406857	943257
6027	406928	943199
6028	406994	943128
6029	407058	943052
6030	407130	942995
6031	407199	942931
6032	407264	942859
6033	407333	942793
6034	407399	942722
6035	407476	942677
6036	407555	942636
6037	407626	942576
6038	407689	942498
6039	407749	942414
6040	407822	942358
6041	407888	942289
6042	407955	942219
6043	408017	942139
6044	408085	942073
6045	408150	941999
6046	408222	941943
6047	408297	941891
6048	408364	941823
6049	408436	941766
6050	408501	941693
6051	408569	941626
6052	408634	941553
6053	408696	941473
6054	408762	941403
6055	408823	941320
6056	408899	941272
6057	408970	941213
6058	409041	941153
6059	409107	941082
6060	409178	941023
6061	409247	940957
6062	409311	940883
6063	409383	940824
6064	409444	940742
6065	409518	940691
6066	409579	940609
6067	409644	940534
6068	409702	940446
6069	409772	940383
6070	409840	940318
6071	409902	940236
6072	409973	940176
6073	410035	940098
6074	410103	940030
6075	410171	939964
6076	410237	939894
6077	410301	939817
6078	410366	939745
6079	410437	939685
6080	410509	939628
6081	410577	939562
6082	410652	939511
6083	410718	939441
6084	410785	939373
6085	410854	939308
6086	410914	939223
6087	410988	939171
6088	411057	939105
6089	411119	939027
6090	411177	938937
6091	411242	938864
6092	411307	938791
6093	411372	938717
6094	411440	938651
6095	411514	938597
6096	411584	938537
6097	411657	938481
6098	411728	938422
6099	411794	938350
6100	411868	938299
6101	411930	938219
6102	412007	938171
6103	412073	938101
6104	412142	938038
6105	412204	937958
6106	412269	937885
6107	412337	937817
6108	412406	937755
6109	412476	937693
6110	412539	937615
6111	412610	937553
6112	412681	937495
6113	412743	937414
6114	412815	937357
6115	412884	937292
6116	412953	937228
6117	413021	937163
6118	413091	937102
6119	413156	937028
6120	413220	936952
6121	413284	936876
6122	413358	936825
6123	413427	936760
6124	413491	936684
6125	413560	936619
6126	413631	936560
6127	413702	936501
6128	413773	936441
6129	413838	936369
6130	413903	936295
6131	413972	936232
6132	414049	936185
6133	414114	936112
6134	414179	936040
6135	414251	935980
6136	414319	935914
6137	414391	935856
6138	414456	935785
6139	414529	935730
6140	414600	935669
6141	414657	935577
6142	414723	935507
6143	414790	935439
6144	414852	935359
6145	414916	935284
6146	414978	935202
6147	415039	935121
6148	415102	935043
6149	415165	934965
6150	415234	934902
6151	415309	934850
6152	415368	934764
6153	415437	934701
6154	415511	934646
6155	415584	934591
6156	415656	934534
6157	415730	934481
6158	415792	934402
6159	415858	934332
6160	415929	934270
6161	415999	934209
6162	416058	934123
6163	416120	934044
6164	416188	933976
6165	416258	933915
6166	416325	933845
6167	416391	933776
6168	416458	933706
6169	416520	933626
6170	416578	933538
6171	416641	933461
6172	416709	933393
6173	416776	933326
6174	416852	933277
6175	416922	933214
6176	416983	933133
6177	417054	933074
6178	417121	933005
6179	417188	932935
6180	417255	932867
6181	417324	932803
6182	417396	932745
6183	417461	932673
6184	417529	932606
6185	417590	932525
6186	417652	932443
6187	417723	932385
6188	417797	932332
6189	417858	932250
6190	417920	932170
6191	417994	932116
6192	418055	932035
6193	418118	931958
6194	418190	931900
6195	418258	931834
6196	418327	931768
6197	418396	931706
6198	418465	931641
6199	418534	931577
6200	418608	931522
6201	418666	931433
6202	418740	931380
6203	418812	931325
6204	418887	931273
6205	418957	931212
6206	419025	931145
6207	419095	931083
6208	419166	931023
6209	419233	930955
6210	419296	930877
6211	419361	930804
6212	419432	930744
6213	419501	930680
6214	419562	930597
6215	419627	930525
6216	419692	930453
6217	419761	930387
6218	419827	930316
6219	419890	930238
6220	419962	930182
6221	420024	930102
6222	420091	930034
6223	420159	929968
6224	420225	929896
6225	420285	929811
6226	420355	929751
6227	420417	929670
6228	420479	929590
6229	420545	929519
6230	420622	929473
6231	420696	929421
6232	420761	929348
6233	420831	929285
6234	420903	929227
6235	420975	929171
6236	421048	929115
6237	421121	929059
6238	421194	929004
6239	421267	928948
6240	421330	928872
6241	421404	928819
6242	421478	928765
6243	421542	928689
6244	421609	928620
6245	421678	928556
6246	421742	928480
6247	421800	928392
6248	421866	928322
6249	421938	928265
6250	422001	928186
6251	422069	928120
6252	422135	928049
6253	422199	927973
6254	422262	927897
6255	422334	927840
6256	422406	927781
6257	422476	927719
6258	422545	927654
6259	422598	927557
6260	422671	927500
6261	422740	927436
6262	422808	927371
6263	422865	927280
6264	422926	927197
6265	422996	927137
6266	423069	927080
6267	423132	927003
6268	423199	926934
6269	423260	926853
6270	423328	926787
6271	423393	926713
6272	423468	926661
6273	423538	926600
6274	423616	926555
6275	423680	926481
6276	423747	926412
6277	423815	926346
6278	423881	926275
6279	423949	926207
6280	424011	926128
6281	424075	926052
6282	424136	925972
6283	424206	925908
6284	424274	925843
6285	424332	925755
6286	424405	925698
6287	424471	925628
6288	424537	925557
6289	424602	925486
6290	424671	925420
6291	424738	925351
6292	424807	925287
6293	424875	925221
6294	424946	925160
6295	425018	925103
6296	425079	925021
6297	425149	924961
6298	425222	924904
6299	425293	924843
6300	425362	924779
6301	425421	924693
6302	425482	924612
6303	425552	924550
6304	425621	924485
6305	425692	924426
6306	425751	924341
6307	425822	924279
6308	425889	924212
6309	425961	924153
6310	426014	924056
6311	426086	923998
6312	426155	923932
6313	426215	923849
6314	426284	923785
6315	426347	923707
6316	426419	923649
6317	426488	923586
6318	426559	923526
6319	426614	923432
6320	426684	923368
6321	426753	923305
6322	426822	923240
6323	426885	923162
6324	426950	923090
6325	427022	923033
6326	427083	922951
6327	427148	922877
6328	427214	922807
6329	427283	922742
6330	427352	922679
6331	427426	922626
6332	427503	922578
6333	427562	922492
6334	427626	922418
6335	427693	922349
6336	427753	922264
6337	427817	922189
6338	427887	922128
6339	427951	922053
6340	428017	921983
6341	428077	921899
6342	428150	921842
6343	428216	921771
6344	428281	921699
6345	428340	921614
6346	428410	921552
6347	428474	921475
6348	428537	921399
6349	428606	921335
6350	428677	921274
6351	428739	921197
6352	428811	921138
6353	428876	921064
6354	428942	920993
6355	429011	920930
6356	429083	920871
6357	429151	920804
6358	429228	920759
6359	429295	920690
6360	429359	920616
6361	429415	920523
6362	429482	920454
6363	429547	920382
6364	429619	920324
6365	429689	920260
6366	429761	920204
6367	429823	920125
6368	429894	920064
6369	429962	919998
6370	430033	919937
6371	430100	919869
6372	430169	919805
6373	430235	919734
6374	430307	919676
6375	430367	919592
6376	430435	919527
6377	430506	919467
6378	430575	919401
6379	430645	919340
6380	430711	919268
6381	430778	919201
6382	430847	919136
6383	430919	919078
6384	430987	919012
6385	431057	918950
6386	431128	918890
6387	431198	918827
6388	431263	918754
6389	431335	918697
6390	431405	918635
6391	431470	918562
6392	431528	918474
6393	431600	918416
6394	431667	918347
6395	431742	918297
6396	431804	918218
6397	431871	918148
6398	431944	918092
6399	432015	918033
6400	432082	917963
6401	432157	917912
6402	432224	917844
6403	432291	917776
6404	432357	917705
6405	432420	917628
6406	432493	917572
6407	432562	917508
6408	432632	917444
6409	432697	917372
6410	432770	917316
6411	432839	917253
6412	432900	917170
6413	432971	917111
6414	433046	917059
6415	433114	916992
6416	433183	916927
6417	433247	916853
6418	433323	916803
6419	433394	916743
6420	433452	916656
6421	433518	916586
6422	433585	916517
6423	433660	916465
6424	433734	916411
6425	433799	916338
6426	433870	916279
6427	433939	916213
6428	434003	916139
6429	434068	916066
6430	434133	915993
6431	434204	915932
6432	434271	915864
6433	434343	915808
6434	434418	915754
6435	434482	915679
6436	434544	915601
6437	434616	915542
6438	434680	915469
6439	434753	915412
6440	434825	915355
6441	434893	915287
6442	434960	915219
6443	435033	915162
6444	435096	915085
6445	435164	915019
6446	435227	914942
6447	435288	914861
6448	435353	914788
6449	435425	914731
6450	435494	914667
6451	435556	914587
6452	435626	914526
6453	435688	914447
6454	435762	914392
6455	435829	914322
6456	435897	914256
6457	435973	914207
6458	436036	914130
6459	436103	914062
6460	436168	913988
6461	436238	913926
6462	436300	913848
6463	436363	913771
6464	436430	913702
6465	436497	913634
6466	436570	913578
6467	436637	913508
6468	436703	913438
6469	436775	913380
6470	436841	913309
6471	436911	913247
6472	436986	913195
6473	437056	913134
6474	437128	913076
6475	437187	912989
6476	437252	912917
6477	437324	912859
6478	437386	912780
6479	437454	912713
6480	437518	912638
6481	437588	912577
6482	437655	912508
6483	437722	912439
6484	437793	912379
6485	437866	912324
6486	437930	912248
6487	437999	912183
6488	438064	912112
6489	438131	912042
6490	438191	911959
6491	438263	911900
6492	438329	911829
6493	438397	911764
6494	438470	911708
6495	438531	911627
6496	438596	911553
6497	438662	911483
6498	438732	911421
6499	438804	911363
6500	438876	911304
6501	438949	911247
6502	439020	911188
6503	439087	911119
6504	439154	911051
6505	439216	910971
6506	439285	910907
6507	439351	910837
6508	439421	910775
6509	439480	910690
6510	439539	910604
6511	439611	910547
6512	439670	910460
6513	439738	910395
6514	439812	910340
6515	439876	910266
6516	439942	910194
6517	440002	910112
6518	440074	910053
6519	440142	909987
6520	440208	909917
6521	440273	909844
6522	440337	909770
6523	440405	909704
6524	440466	909623
6525	440533	909552
6526	440605	909495
6527	440674	909430
6528	440738	909355
6529	440809	909295
6530	440878	909231
6531	440939	909150
6532	441008	909087
6533	441083	909033
6534	441150	908965
6535	441217	908897
6536	441286	908833
6537	441353	908763
6538	441418	908690
6539	441484	908621
6540	441553	908556
6541	441623	908493
6542	441695	908435
6543	441759	908360
6544	441819	908278
6545	441883	908204
6546	441951	908136
6547	442015	908063
6548	442073	907974
6549	442148	907923
6550	442218	907861
6551	442290	907802
6552	442361	907742
6553	442433	907683
6554	442503	907621
6555	442576	907564
6556	442641	907492
6557	442706	907419
6558	442768	907340
6559	442838	907278
6560	442910	907219
6561	442980	907158
6562	443050	907096
6563	443120	907032
6564	443185	906960
6565	443255	906898
6566	443326	906837
6567	443395	906773
6568	443461	906703
6569	443526	906629
6570	443589	906554
6571	443660	906492
6572	443720	906409
6573	443788	906344
6574	443864	906293
6575	443936	906235
6576	443998	906155
6577	444069	906096
6578	444141	906037
6579	444206	905965
6580	444271	905893
6581	444341	905829
6582	444412	905769
6583	444480	905702
6584	444554	905649
6585	444616	905569
6586	444685	905505
6587	444747	905426
6588	444816	905362
6589	444877	905281
6590	444948	905221
6591	445010	905141
6592	445083	905087
6593	445150	905018
6594	445226	904967
6595	445296	904905
6596	445356	904821
6597	445420	904746
6598	445491	904687
6599	445563	904629
6600	445638	904577
6601	445704	904506
6602	445774	904443
6603	445847	904386
6604	445915	904320
6605	445977	904242
6606	446040	904164
6607	446100	904082
6608	446169	904019
6609	446244	903964
6610	446305	903884
6611	446373	903818
6612	446437	903743
6613	446496	903659
6614	446557	903578
6615	446629	903519
6616	446697	903453
6617	446757	903371
6618	446826	903306
6619	446897	903246
6620	446956	903160
6621	447024	903095
6622	447094	903032
6623	447156	902954
6624	447231	902900
6625	447298	902833
6626	447369	902772
6627	447433	902698
6628	447504	902636
6629	447568	902563
6630	447636	902497
6631	447707	902435
6632	447781	902380
6633	447850	902317
6634	447913	902239
6635	447980	902171
6636	448045	902099
6637	448111	902028
6638	448171	901945
6639	448238	901876
6640	448307	901813
6641	448376	901748
6642	448445	901683
6643	448514	901620
6644	448582	901553
6645	448654	901494
6646	448716	901415
6647	448778	901337
6648	448835	901249
6649	448902	901180
6650	448961	901095
6651	449024	901018
6652	449090	900949
6653	449158	900881
6654	449223	900809
6655	449289	900739
6656	449355	900668
6657	449424	900604
6658	449492	900536
6659	449559	900469
6660	449625	900398
6661	449693	900332
6662	449754	900252
6663	449819	900178
6664	449894	900126
6665	449959	900053
6666	450024	899980
6667	450088	899906
6668	450158	899843
6669	450227	899780
6670	450290	899704
6671	450364	899649
6672	450432	899581
6673	450508	899531
6674	450577	899466
6675	450656	899422
6676	450738	899385
6677	450820	899345
6678	450897	899298
6679	450966	899233
6680	451024	899146
6681	451088	899070
6682	451153	898999
6683	451222	898934
6684	451287	898861
6685	451351	898787
6686	451420	898722
6687	451492	898663
6688	451555	898587
6689	451627	898528
6690	451698	898468
6691	451763	898396
6692	451836	898339
6693	451905	898274
6694	451973	898207
6695	452041	898141
6696	452105	898068
6697	452168	897991
6698	452240	897932
6699	452313	897875
6700	452385	897817
6701	452449	897743
6702	452519	897679
6703	452589	897617
6704	452658	897553
6705	452729	897493
6706	452798	897427
6707	452868	897366
6708	452941	897309
6709	453005	897234
6710	453081	897184
6711	453154	897127
6712	453213	897043
6713	453283	896980
6714	453351	896912
6715	453428	896864
6716	453486	896777
6717	453555	896714
6718	453622	896645
6719	453686	896571
6720	453760	896516
6721	453831	896455
6722	453901	896392
6723	453970	896328
6724	454041	896267
6725	454105	896192
6726	454164	896109
6727	454235	896047
6728	454302	895978
6729	454372	895916
6730	454438	895847
6731	454502	895772
6732	454575	895715
6733	454642	895647
6734	454707	895574
6735	454780	895517
6736	454846	895447
6737	454912	895376
6738	454979	895308
6739	455040	895227
6740	455112	895168
6741	455179	895100
6742	455244	895027
6743	455311	894960
6744	455376	894888
6745	455451	894835
6746	455521	894772
6747	455583	894694
6748	455654	894633
6749	455724	894570
6750	455794	894507
6751	455866	894449
6752	455938	894389
6753	455997	894305
6754	456071	894250
6755	456132	894170
6756	456201	894107
6757	456267	894036
6758	456345	893988
6759	456418	893931
6760	456490	893872
6761	456555	893800
6762	456625	893737
6763	456701	893686
6764	456774	893630
6765	456841	893562
6766	456915	893506
6767	456984	893441
6768	457043	893357
6769	457102	893273
6770	457174	893215
6771	457248	893161
6772	457314	893089
6773	457385	893030
6774	457455	892965
6775	457509	892872
6776	457568	892788
6777	457634	892718
6778	457706	892659
6779	457771	892586
6780	457834	892510
6781	457904	892447
6782	457973	892383
6783	458048	892330
6784	458116	892262
6785	458178	892184
6786	458244	892115
6787	458312	892048
6788	458380	891982
6789	458456	891930
6790	458522	891859
6791	458584	891782
6792	458650	891712
6793	458714	891637
6794	458789	891584
6795	458845	891494
6796	458912	891425
6797	458985	891368
6798	459053	891303
6799	459118	891229
6800	459183	891157
6801	459252	891093
6802	459320	891026
6803	459386	890956
6804	459451	890884
6805	459517	890812
6806	459574	890725
6807	459637	890648
6808	459699	890570
6809	459771	890511
6810	459837	890441
6811	459904	890372
6812	459967	890296
6813	460038	890235
6814	460101	890159
6815	460170	890094
6816	460233	890018
6817	460301	889951
6818	460372	889891
6819	460432	889809
6820	460502	889747
6821	460574	889687
6822	460639	889615
6823	460704	889543
6824	460777	889485
6825	460838	889405
6826	460902	889332
6827	460967	889259
6828	461038	889199
6829	461107	889134
6830	461169	889056
6831	461234	888983
6832	461301	888915
6833	461372	888853
6834	461438	888784
6835	461511	888726
6836	461572	888647
6837	461637	888574
6838	461702	888502
6839	461763	888422
6840	461830	888353
6841	461894	888279
6842	461959	888207
6843	462023	888133
6844	462094	888072
6845	462170	888020
6846	462238	887954
6847	462309	887893
6848	462380	887832
6849	462447	887764
6850	462507	887682
6851	462579	887623
6852	462644	887550
6853	462714	887488
6854	462774	887406
6855	462845	887344
6856	462916	887285
6857	462981	887213
6858	463050	887148
6859	463118	887081
6860	463186	887014
6861	463257	886953
6862	463329	886895
6863	463392	886818
6864	463452	886737
6865	463524	886677
6866	463593	886612
6867	463660	886545
6868	463725	886471
6869	463782	886384
6870	463855	886326
6871	463921	886258
6872	463979	886172
6873	464048	886107
6874	464121	886049
6875	464190	885985
6876	464262	885926
6877	464335	885868
6878	464406	885809
6879	464471	885736
6880	464539	885669
6881	464606	885601
6882	464673	885532
6883	464734	885453
6884	464796	885375
6885	464869	885317
6886	464935	885247
6887	465000	885175
6888	465068	885108
6889	465134	885038
6890	465201	884969
6891	465268	884900
6892	465335	884832
6893	465402	884765
6894	465463	884684
6895	465527	884611
6896	465585	884524
6897	465648	884447
6898	465707	884364
6899	465783	884314
6900	465851	884246
6901	465916	884175
6902	465987	884114
6903	466059	884055
6904	466123	883981
6905	466190	883912
6906	466262	883853
6907	466333	883791
6908	466403	883729
6909	466475	883671
6910	466546	883609
6911	466608	883530
6912	466672	883457
6913	466736	883383
6914	466802	883312
6915	466867	883241
6916	466936	883175
6917	467000	883102
6918	467072	883043
6919	467137	882971
6920	467201	882896
6921	467272	882835
6922	467341	882770
6923	467405	882696
6924	467475	882634
6925	467539	882559
6926	467598	882477
6927	467666	882410
6928	467737	882349
6929	467806	882285
6930	467872	882214
6931	467930	882128
6932	467998	882061
6933	468057	881978
6934	468125	881912
6935	468190	881839
6936	468259	881774
6937	468329	881712
6938	468397	881646
6939	468458	881566
6940	468535	881515
6941	468605	881454
6942	468672	881384
6943	468738	881315
6944	468807	881249
6945	468875	881182
6946	468946	881122
6947	469021	881068
6948	469082	880989
6949	469152	880927
6950	469219	880857
6951	469283	880783
6952	469342	880701
6953	469407	880628
6954	469479	880570
6955	469543	880496
6956	469609	880424
6957	469679	880361
6958	469750	880300
6959	469813	880225
6960	469882	880161
6961	469950	880094
6962	470011	880014
6963	470081	879950
6964	470149	879884
6965	470218	879820
6966	470290	879761
6967	470361	879699
6968	470433	879640
6969	470494	879560
6970	470562	879495
6971	470628	879424
6972	470698	879362
6973	470772	879306
6974	470839	879237
6975	470910	879177
6976	470982	879117
6977	471050	879051
6978	471125	878998
6979	471198	878940
6980	471265	878871
6981	471326	878792
6982	471392	878721
6983	471458	878651
6984	471520	878573
6985	471584	878500
6986	471649	878427
6987	471716	878358
6988	471776	878277
6989	471847	878216
6990	471920	878160
6991	471983	878083
6992	472042	878000
6993	472108	877929
6994	472180	877871
6995	472239	877787
6996	472311	877728
6997	472384	877670
6998	472447	877595
6999	472513	877524
7000	472583	877462
7001	472648	877390
7002	472719	877329
7003	472784	877257
7004	472857	877199
7005	472923	877129
7006	472991	877062
7007	473056	876990
7008	473127	876929
7009	473200	876873
7010	473271	876811
7011	473341	876749
7012	473407	876677
7013	473478	876616
7014	473548	876553
7015	473621	876497
7016	473687	876427
7017	473759	876367
7018	473827	876300
7019	473888	876222
7020	473954	876150
7021	474020	876079
7022	474082	876002
7023	474147	875931
7024	474217	875867
7025	474282	875795
7026	474342	875714
7027	474406	875640
7028	474469	875564
7029	474532	875489
7030	474604	875430
7031	474672	875363
7032	474739	875293
7033	474802	875218
7034	474867	875145
7035	474930	875071
7036	475001	875009
7037	475063	874932
7038	475137	874876
7039	475197	874795
7040	475268	874733
7041	475337	874669
7042	475411	874614
7043	475481	874551
7044	475546	874479
7045	475610	874405
7046	475677	874336
7047	475738	874257
7048	475805	874189
7049	475866	874108
7050	475938	874050
7051	476010	873991
7052	476075	873917
7053	476144	873853
7054	476213	873789
7055	476279	873718
7056	476337	873634
7057	476400	873557
7058	476468	873492
7059	476535	873423
7060	476595	873342
7061	476667	873283
7062	476723	873194
7063	476795	873134
7064	476864	873070
7065	476936	873011
7066	477002	872941
7067	477066	872867
7068	477129	872791
7069	477189	872710
7070	477262	872652
7071	477320	872567
7072	477388	872500
7073	477454	872430
7074	477518	872357
7075	477588	872294
7076	477651	872218
7077	477726	872165
7078	477790	872091
7079	477861	872030
7080	477924	871954
7081	477990	871883
